date,title,link,content
2023-08-09 10:13:26,'LK-99' 해프닝으로 끝나나…'초전도체 아니다' 해외검증 잇따라,https://n.news.naver.com/mnews/article/001/0014120705?sid=105,"[
美 프린스턴대 등 국제연구진 ""초전도체 아닌 강자성체 가능성 커""(서울=연합뉴스) 이주영 기자 = 퀀텀에너지연구소 등 한국 연구진이 개발했다고 주장하는 상온·상업 초전도체 'LK-99'에 대해 국내외에서 '초전도체가 아닐 가능성이 크다'는 검증 결과가 잇따라 나오고 있다. 



한국 연구진, 상온 초전도체 개발 주장(서울=연합뉴스) 한국 연구진이 상온 상압 초전도체를 개발했다는 논문이 알려지면서 국내뿐 아니라 해외에서도 논란이 커지고 있는 가운데 한국초전도저온학회는 검증위원회를 발족하고 대응에 나섰다. 2023.8.2 [김현탁 박사 제공 유튜브 캡처. 재판매 및 DB금지] photo@yna.co.kr    9일 오전 온라인커뮤니티 '디시인사이드'에 미국 프린스턴대와 스페인 도노스티아 국제물리센터(DIPC), 독일 막스플랑크 고체 화학물리연구소 등이 ""LK-99는 상온·상압 초전도체라기보다는 자석일 가능성이 크다""고 밝힌 논문이 등장했다.    연구팀은 ""LK-99가 상온·상압 초전도체 후보로 제시됐지만 실험적, 이론적 관점에서 이런 주장은 대부분 근거가 없다""며 ""(검증을 위해) LK-99 샘플을 합성하고 분석한 결과 이 물질은 고온 초전도성을 나타내지 않는 '다상 물질'(multiphase material)로 드러났다""고 밝혔다.     이들은 자체 합성해 얻은 4가지 구조의 LK-99에 대해 위상구조와 양자기하학 등 다양한 분석을 한 결과 이 물질이 가진 물리적 특성은 초전도 같은 초유동성 현상을 일으킬 수 없고 대신 저온에서 강자성을 띨 가능성이 있다고 설명했다.     이어 이 실험 결과는 LK-99가 초전도체가 아닐 가능성을 강력히 시사하는 것으로, 애초 보고된 구조가 잘못되었거나 초기 계산과 구조는 맞지만 초전도체가 되지 않는 상태가 된 것일 수 있다며 우리의 예비 실험과 구조 해석은 LK-99가 초전도체가 아닌 강자성 다상 물질일 가능성이 크다는 것을 시사한다고 덧붙였다.    앞서 미국 메릴랜드대 응집물질이론센터(CMTC)는 8일(현지시간) SNS에서 ""LK-99는 저항이 매우 큰 저품질 물질일 가능성이 매우 높다. 진실과 싸우는 건 의미가 없다. 데이터가 말해준다""고 밝혔다.     이들은 ""LK-99는 초전도체가 아니다. 상온에서도 아니고 매우 낮은 온도에서도 아니다""라며 ""매우 슬프게도 우리는 게임이 끝났다고 믿는다""고 말했다.     CMTC는 이 글에서 자체 검증 연구 결과는 공개하지 않았으나 LK-99가 초전도체가 아니라는 근거로 대만국립대(NTU)와 중국 베이징대 국제양자물질센터(ICQM), 인도 국립물리연구소(NPL)가 공개한 LK-99 초전도성 검증 결과들을 언급했다.    CMTC는 이들 연구기관의 부정적 검증 결과 외에도 ""더 많은 연구 결과가 있지만 아직 공개할 수 없다""고 밝혔으나 추가 연구 결과에 스탠퍼드대 연구진의 검증 실험도 포함되는지는 알려지지 않았다.     NTU와 ICQM, NPL 등은 한국 연구진이 지난달 22일 LK-99 관련 논문을 논문 사전공개 사이트 '아카이브'(arxiv.org)에 공개한 이후 'LK-99가 초전도체가 아닐 가능성이 크다'는 내용의 검증 연구 결과를 잇따라 공개한 바 있다.     국내에서도 전문가들 사이에서 LK-99가 초전도체가 아닐 가능성이 일찍부터 제기돼 왔으며 관련 학계가 이미 검증에 나선 상황이다.    한국초전도저온학회 LK-99 검증위원회는 지난 4일 브리핑에서 현재까지 보고된 해외의 LK-99 관련 이론 및 실험 발표 중 아직 초전도성을 확인한 검증 결과가 없다며 관련 전문가 30명으로 검증위를 꾸려 교차 검증에 나서기로 했다고 밝혔다.    검증위는 다만 지금까지 연구진이 공개한 논문과 동영상을 근거로 할 때 LK-99가 상온 대기압에서 초전도성을 유지하는 물질이라고 확정할 수 없지만 LK-99의 초전도체 가능성을 부정하는 것은 아니라고 덧붙였다.     scitech@yna.co.kr
]"
2023-08-09 09:41:15,20분만에 '개미지옥'…초전도체주 급락 배후는 '알고리즘'?,https://n.news.naver.com/mnews/article/008/0004922993?sid=101,"[




/사진=유안타증권.지난 8일 초전도체 관련 종목의 주가 하락과 관련해 알고리즘 매매에 따른 급락이 의심된다는 증권사 분석이 나왔다. 유사 사례가 연이어 발생하고 있어 금융당국의 과감한 조치가 필요하다는 주장도 제기됐다.고경범 유안타증권 연구원은 9일 ""전날 초전도체 관련주는 LK-99가 초전도체가 아니라는 미국 메릴랜드대학교 응집물리이론센터(CMTC)의 발표 뉴스로 급락했다""며 ""주목하는 것은 조정보다 진행된 시간이다. 민감한 이슈인 것은 사실이지만, 관련주의 조정과 거래량 증가는 오후 2시 이후부터 사실상 20분 만에 완료됐다고 볼 수 있다""고 밝혔다.그러면서 ""특히 2시12분경 매도 주문이 주가 하락에 결정적이었는데, 7거래일 간 회자된 이슈인데다가 다수의 개인투자자 분포를 감안하면 8분의 조정시간은 극히 짧다""고 했다.고 연구원은 ""패닉셀의 투매로 평가하기에는 한계가 있어 보인다. 해당 테마로 시세를 견인한 기존 매수자의 매도로 보는 것이 합리적""이라며 ""해당 종목들 대부분은 펀드 기반의 기관, 외국인이 투자하기에는 작은 사이즈의 종목이고, 공매도 또한 제한적이기 때문""이라고 분석했다.그는 ""관련주에서 공통적으로 발견되는 짧은 시간의 거래량 폭증과 호가 하락에서 알고리즘 매매와 주로 사용되는 직접시장접근(DMA, Direct Market Acess) 채널 거래가 의심된다""고 주장했다. 이어 2017~2018년 발생한 미국 시타델증권의 DMA를 이용한 알고리즘 매매 사례를 언급했다. 당시 시타델증권은 2017년 10월부터 2018년 5월까지 메릴린치증권 창구를 통해 264종목에 대해 6786회 거래를 단행했다.금융당국은 올해 1월 시타델증권이 고가·물량소진 매수 주문으로 호가 공백을 만든 뒤 지정자 매수 주문을 제출하는 방식으로 시장가격을 왜곡했다고 판단해 과징금 118억8000만원을 부과했다. 초단타 매매에 따른 시장교란 행위에 대한 최초 과징금 부과 사례였다. 시타델증권은 과징금 부과 조치에 불복해 행정소송을 제기했다.고 연구원은 지난달 26일 리튬 관련주의 급등락도 알고리즘 매매가 의심된다고 했다. 같은 달 12일 합병 이슈에 따른 셀트리온 3사의 급등락도 알고리즘 매매 의심 사례로 언급했다. 6월 26일 HD현대인프라코어와 HD현대건설기계 급등락 사례도 들었다.그는 ""이미 한국거래소는 7월 25일 차액결제거래(CFD) 계좌와 일반 위탁계좌 간 시세조종 행위 의심 종목과 계좌군을 확인해 감독 당국에 통보한 점을 밝혔다""며 ""하지만 투자자들이 접할 수 있는 다수 종목에서 저항 없는 주가 급등락은 지속되고 있다""고 지적했다.이어 ""부족한 리소스 하에서 조종 행위는 고도화되고 있고, 법리적 절차 진행까지 심의 절차가 복잡한 것은 사실이지만, 투자자의 리스크 노출은 거래일마다 진행되고 있다""며 ""거래질서 문란 계좌 지정 등 행정적 조치에 대해 당국이 좀 더 과감해질 시점""이라고 강조했다.전날 증시에서 서남은 29.98% 급락해 8830원에 장을 마쳤다. 장 중 22.36% 급등했지만 오후 미국 연구진 발표가 나오면서 급락해 하한가로 마감했다. 하루 주가 변동 폭이 50%를 넘는다. 덕성은 29.41%, 모비스는 25.63%, 서원은 24.02% 떨어졌다. 국일신동과 대창, 파워로직스는 16~19%대 낙폭을 보였다. LS전선아시아와 인지컨트롤스, 한양이엔지는 10~12%대 떨어졌고 신성델타테크와 아모텍은 6%대 하락했다.
]"
2023-08-08 16:09:44,"""초전도체 아니다"" 美 연구소 발표에 테마주 '와르르' 급락(종합)",https://n.news.naver.com/mnews/article/001/0014119505?sid=101,"[




'물리학의 성배' 해외서도 뜨거운 초전도체(서울=연합뉴스) 꿈의 물질' 상온·상압 초전도체를 한국 연구진이 개발했다는 내용의 논문을 둘러싸고 해외 과학계에도 파장이 이어지고 있다. 2023.8.3 [미 에너지부 제공. 재판매 및 DB 금지] photo@yna.co.kr     (서울=연합뉴스) 배영경 기자 = 국내 연구소가 상온 초전도체라고 주장하는 'LK-99'에서 초전도성이 발견되지 않는다는 미국의 한 대학 연구소 발표에 8일 관련 테마주 주가가 일제히 고꾸라졌다.    이날 유가증권시장에서 덕성은 전 거래일보다 29.41% 하락한 8천400원에 거래를 마쳤다. 서원(-24.02%), 대창(-18.05%), LS전선아시아(-12.61%) 등 다른 관련 종목들도 급락했다.     코스닥시장에서도 서남이 전일 대비 하한가까지 떨어졌고 모비스(-25.63%) 국일신동(-19.11%), 파워로직스(-16.49%), 신성델타테크(-6.45%) 등 다른 테마주 종목들도 일제히 급락했다.     LS전선아시아를 제외한 이들 종목은 이날 개장 직후부터 10∼20%대 주가 상승세를 나타내며 강세를 나타냈다.    하지만 오후 들어 미 메릴랜드대학 응집물질이론센터(CMTC)가 SNS를 통해 ""LK-99는 상온과 저온에서 초전도성이 확인되지 않았다""며 ""우리는 게임이 끝났다고 믿는다. LK-99는 초전도체가 아니다""라고 밝히면서 관련 종목들 주가가 곤두박질쳤다.    이미 증시 전문가들 사이에선 초전도체 LK-99에 대한 회의론이 나오는 만큼 투자에 신중해야 한다는 경고의 목소리가 일찌감치 제기돼 왔다.    더욱이 일부 종목은 해당 기업이 LK-99와의 연관성을 공식 부인했음에도 급등세가 이어져 우려를 샀다.    서남은 전날 회사 홈페이지에 게시한 공지를 통해 ""당사는 현재 상온 상압 초전도체를 개발했다고 주장하는 연구기관과는 어떠한 연구 협력이나 사업교류가 없었다""고 밝혔다.     당국 역시 초전도체를 비롯한 테마주 과열에 촉각을 곤두세운 상태다.     이복현 금융감독원장은 이날 금감원 임원 회의에서 최근 테마주 관련 주식시장의 급등락과 관련해 ""단기간에 과도한 투자자 쏠림, 레버리지(차입투자) 증가, '단타' 위주 매매 등 과열 양상이 나타나고 있다""고 우려했다.    그러면서 테마주 투자 열기에 편승한 증권사들의 공격적인 신용융자 확대는 '빚투'를 부추길 수 있으므로 과열되지 않도록 관리해달라고 요청했다.     ykbae@yna.co.kr
]"
2023-08-09 09:43:05,"""게임 끝났다"" 주가 폭락에도…일부 초전도체 테마주 반등",https://n.news.naver.com/mnews/article/015/0004877778?sid=101,"[
LS전선아시아, 신성델타테크 '강세'""초전도체 테마주 변동성 주의해야""



사진=연합뉴스상온 초전도체 관련 테마주의 변동성이 확대되고 있다. 대부분의 종목은 2거래일 연속 하락하고 있지만 일부 종목은 반등했다.이날 오전 9시 34분 기준 유가증권 시장에서 서원은 6.74% 하락하고 있다. 대창의 주가도 2.13% 밀리고 있다. 코스닥 시장의 국일신동(0.15%), 모비스(-4.26%), 파워로직스(-2.24%) 등이 하락세를 보이고 있다.상온 초전도체와 관련성을 부정한 서남은 18.01% 하락하고 있다. 지난 7일 서남은 회사 홈페이지에 게시한 공지를 통해 ""당사는 현재 상온 상압 초전도체를 개발했다고 주장하는 연구기관과는 어떠한 연구 협력이나 사업교류가 없었다""고 밝혔다.반면 LS전선아시아(12.22%), 신성델타테크(1.51%)는 전날의 하락을 딛고, 반등하는 모습을 보이고 있다.초전도체 관련주로 분류됐던 이들 종목은 전날 미국 메릴랜드대 응집물질이론센터(CMTC)가 SNS를 통해 ""LK-99는 초전도체가 아니다""라고 발표하자 주가가 곤두박질쳤다. CMTC는 ""LK-99는 상온과 저온에서 초전도성이 확인되지 않았다""며 ""우리는 게임이 끝났다고 믿는다""고 밝혔다.증권가에서는 초전도체 테마주의 주가 변동성이 커진 만큼 투자에 주의할 것을 권했다. 한지영 키움증권 연구원은 ""LK-99가 초전도체가 아니라는 CMTC의 언급으로 국내 관련 종목들이 전날 정 후반 주가 변동성이 증폭된 상태로 마감했다""며 ""이날도 관련 여진이 지속될 수 있어 대비가 필요하다""고 설명했다.
]"
2023-08-09 02:01:01,'초전도체' 검증 실패에 롤코타는 주가…대주주만 웃었다,https://n.news.naver.com/mnews/article/053/0000037776?sid=101,"[




8일 서울 중구 하나은행 딜링룸에서 직원들이 업무를 보고 있다. photo 뉴시스초전도체 테마주 주가가 롤러코스터를 타고 있다. 퀀텀에너지연구소가 발표한 상온‧상압 초전도체 물질 'LK-99'의 진위 여부가 논란이 되면서 급등하던 관련주들의 주가가 일순간 급락한 것. 지난 8일 신성델타테크와 파워로직스, 덕성, 서남, 모비스 등 초전도체 테마주 11개 종목은 오전 장 시작부터 강세로 출발해 오름세를 이어가다가 오후 두시를 기점으로 일제히 추락했다. 미국 메릴랜드 대학교 응집물리이론센터(CMTC)가 ""LK-99는 초전도체가 아니었다""는 결과를 발표한 데 따른 영향이다. 초전도체 테마주는 지난달 22일 국내 연구기업 퀀텀에너지연구소가 논문 사전공개 사이트 아카이브에 ""상온‧상압에서 초전도성을 갖는 물질을 세계 최초로 개발했다""는 내용의 논문을 발표하면서 시작됐다.초전도체는 전기저항을 띠지 않아 전류를 에너지 손실 없이 전달할 수 있는 물질이지만 극저온, 초고압 환경에서만 구현되는 한계를 가지고 있다. 퀀텀에너지가 발표한 상온‧상압 초전도체가 과학계에서 '꿈의 물질'이라 불리는 이유다. 초전도체가 주목을 받으면서 퀀텀에너지연구소 지분을 보유한 엘앤에스벤처캐피탈의 투자사를 중심으로 테마주가 형성됐다. 과거 초전도 현상을 이용한 사업을 진행했거나, 초전도체 소재인 구리를 생산하는 기업도 큰 연관성 없이 테마주로 엮였다. 고온초전도 선재를 제조해 초전도체 테마주로 꼽힌 서남은 7일 공지를 통해 퀀텀에너지연구소, 'LK-99'와의 연관성을 부인하기도 했다. 서남은 ""당사의 초전도 기술은 2세대 고온초전도선재로, 절대온도 93K(섭씨 -180도) 이하에서 초전도 특성이 발현되는 물질""이라며 ""현재 상온상압 초전도체를 개발했다고 주장하는 연구기관과는 어떠한 연구협력이나 사업 교류가 없었다""고 알렸다. 최근에는 'LK-99' 검증에 실패했다는 사례도 잇따라 나왔다. 대만, 중국, 인도 등 해외 연구팀이 재현 실험에서 LK-99의 초전도성을 확인하지 못한 것. 이에 퀀텀에너지연구소 측은 공식적인 논문 심사를 마친 이후인 내달 초 연구 성과 등을 발표한다는 계획이다.LK-99의 진위 여부를 두고 논란이 빚어졌음에도 초전도체 테마주 주가는 지난 7일까지 연이어 상승세를 보였다. 서남 주가는 지난 7월 21일 종가기준 2980원에서 지난 7일 종가기준 1만2610원으로 4배 이상 뛰었다. 같은 기간 모비스 주가는 198%, 신성델타테크와 모비스는 각각 89%, 79% 올랐다.이에 증권가에서는 투자자들의 주의를 당부하기도 했다. 초전도체 관련주의 일부 대주주들이 주가 급등세를 틈타 주식을 매도했기 때문이다. 공시에 따르면 이봉근 덕성 대표의 친인척 이모씨는 지난달 13일부터 자신이 보유하던 주식을 꾸준히 장내매도했다. 그 결과 지난 3월 말 1.99%이던 이씨의 지분율은 지난 7일 0.75%로 줄었다. 또 신성델타테크는 지난해 말 기준 지분 10.73%를 보유 중이던 주요주주 고목델타화공과 그의 특별관계자 등이 일부 주식을 매각했다.이와 관련 강진혁 유진투자증권 연구원은 ""(기업들이 초전도체와의)연관성 부인에도 급등하는 등 투기적인 모습""이라며 ""주도주를 찾는 과정에서 단기 테마 장세가 나타난다""고 분석했다.한지영 키움증권 연구원은 ""지난주 초전도체 테마주 쪽으로 수급이 일부 이탈하면서 에코프로를 포함해 2차전지주들의 주가 변동성이 높아졌다""면서도 ""초전도체 관련주들이 차기 주도 테마주가 될 것이라는 기대감도 후퇴했다""고 밝혔다. 
]"
2023-08-09 09:29:03,초전도체 관련주 혼조세…서남·덕성 급락 출발,https://n.news.naver.com/mnews/article/003/0012021228?sid=101,"[
신성델타테크, 2% 상승 중



퀀텀에너지연구소 및 한양대 연구진이 공개한 상온 초전도체 'LK-99'. (사진=김현탁 교수 제공) *재판매 및 DB 금지[서울=뉴시스] 신항섭 기자 = 전날 일제히 급락했던 초전도체 관련주들이 혼조세를 보이고 있다. 서남과 덕성 등은 급락세인 반면 신성델타테크는 강세다.9일 오전 9시18분 현재 서남은 전 거래일 대비 1480원(16.76%) 급락한 7350원에 거래되고 있다. 덕성도 10.24% 급락 중이다.또 모비스(-6.04%), 파워로직스(-2.86%), 아모텍(-1.29%) 등 초전도체 관련주들도 하락세를 보이고 있다.반면 초전도체 대표주로 분류되는 신성델타테크는 전 거래일 대비 500원(2.16%) 상승 중이다.전날 초전도체 관련주들은 일제히 하락한 바 있다. 서남(-29.98%)은 하한가를 기록했고, 덕성도 29.41% 내렸다. 모비스(-25.63%), 파워로직스(-16.49%), 아모텍(-6.92%) 등도 큰 주가 하락이 나타났다.초전도체주가 아니라는 미국 메릴랜드대의 분석의 영향이다. 전날 미 메릴랜드대 응집물리센터(CMTC)는 연구소 공식 트위터X에 ""슬프게도 우리는 이제 게임이 끝났다고 본다""며 ""LK-99는 실온은 물론 극저온에서도 초전도체가 아니었다""고 밝혔다.이복현 금융감독원장이 테마주에 대한 경고를 한 것도 영향을 끼쳤다. 이 원장은 임원회의에서 테마주 관련 허위 풍문 유포에 대해 '특별단속반'을 통한 집중 점검을 주문하고 불공정거래 행위에 대해서는 조사국을 중심으로 철저히 대응하라고 지시했다.그는 ""최근 테마주 관련 주식시장 급등락과 관련해 단기간에 과도한 투자자 쏠림, 레버리지(빚투) 증가, 단타 위주 매매 등 과열 양상이 나타나고 있다""고 판단했다．
]"
2023-08-08 19:46:06,"""LK-99, 초전도체 아니다""",https://n.news.naver.com/mnews/article/029/0002818389?sid=105,"[
			국내 연구진이 개발했다고 주장한 상온 초전도체 'LK-99'에 대한 검증에 부정적인 기류가 짙어지고 있다. 해외 연구그룹들이 진행한 재현 실험에서 ""초전도체가 아니다""는 결과가 속속 발표되고 있다. 한껏 기대했던 국내발 '상온 초전도체 개발'은 물거품에 그칠 가능성이 커졌다.미국 메릴랜드대 응집물리이론센터(CMTC)는 8일(현지시간) 연구소 공식 트위터를 통해 ""지금까지 진행된 재현 실험에서 LK-99가 초전도가 아니다""라는 분석결과를 내놨다. CMTC 측은 ""LK-99는 실온과 매우 낮은 온도에서도 초전도체가 아니다""라며 ""저항성이 매우 낮은 저품질 재료다. 슬프게도 우리는 이제 게임이 끝났다고 믿는다""고 말했다. 그러면서 LK-99의 반자성 특성에 대해서도 ""흥미롭지 않다""고 잘라 말했다. LK-99가 상온 초전도체가 아닌 별도의 신물질일 가능성도 낮다는 것을 의미한다. 다만, CMTC는 LK-99와 관련한 구체적인 연구내용과 데이터 등은 공개하지 않았다. CMTC는 앞서 지난 6일에는 ""LK-99가 완전히 거짓일 가능성은 없다""고 밝혔는데, 이번 분석 결과를 통해 최종적으로 LK-99가 상온 초전도체가 아니라는 점을 강조했다. 이들은 싱가포르 난양공과대학(NTU), 베이징대학 국제양자물질센터(ICQM), 인도 국립물리연구소(NPL)가 진행한 LK-99에 초전도성 징후가 없다는 연구 결과도 소개했다. 앞서 세계적인 과학 학술지인 네이처는 ""LK-99를 재현하기 위한 초기 노력은 실패로 돌아갔고, 연구자들은 여전히 회의적인 시각을 유지하고 있다""며 ""어떤 연구도 이 물질이 초전도성을 지닌다는 직접적 증거를 제시하지 못했다""고 설명했다.국내에서도 학회를 중심으로 초전도체가 아니라는 주장이 나왔다. 한국초전도저온학회 LK-99 검증위원회는 최근 공개된 3편의 해외 논문의 이론 연구결과를 분석한 결과에서 ""LK-99이 모두 초전도체가 아니라 전자가 서로 강하게 상호작용하면서 나타나는 '모트 부도체'일 가능성이 높은 것으로 보여준다""고 주장했다. 이는 중국 베이징 항공항천대학의 연구진이 보고한 실험 결과와 비슷한 결과다.검증위는 LK-99 시료를 재현해 초전도 특성을 측정하는 검증과 퀀텀에너지연구소에 시료를 제공받아 교차 측정하는 등 투 트랙으로 검증을 진행하고 있다. 시료 제조에 필요한 재료의 수급이 어려워 최초 검증 결과가 나올 때까지 2주 이상이 더 걸릴 것으로 예상된다.지난달 31일 'LK-99가 초전도체 특성을 나타낼 가능성이 있다'는 시뮬레이션 결과를 제시한 시네이드 그리핀 미국 로렌스버클리 국립연구소 박사도 ""초전도성을 입증하거나 증거를 제시한 것이 아니다""라고 밝혀 초전도체일 가능성이 낮다고 봤다.LK-99가 상온 초전도체가 아닐 가능성이 크다는 국내외 연구그룹들의 결론이 이어지자, 이날 초전도체 관련 주식들이 일제히 곤두박질치며 일제히 급락했다. 오전까지만 해도 초전도체에 대한 회의적인 주장과 무관하게 테마주를 중심으로 급등세를 이어갔지만, 오후 2시 이후 일제히 주가가 동시에 주저 앉는 모습을 보였다. 덕성은 전날보다 3500원 하락한 8400원, 서남은 3780원이 내린 8830원으로 각각 마감됐다. 



초전도체 'LK-99' 모습    퀀텀에너지연구소 제공    
]"
2023-08-08 14:37:06,초전도체 테마주 과열에…금감원장 “리딩방 풍문 특별단속”,https://n.news.naver.com/mnews/article/028/0002651444?sid=101,"[




금융감독원 전경. 신소영 기자금융당국이 테마주와 관련된 거짓 소문을 퍼뜨리는 리딩방을 집중 점검한다. 최근 초전도체를 중심으로 테마주 열풍이 불면서 주식시장이 과열 양상을 띠자 내놓은 조처다.8일 금융감독원 발표를 보면, 이복현 금감원장은 이날 임원회의에서 테마주를 중심으로 주가가 급등락하고 있는 상황을 언급했다. 전날 유가증권시장에서 초전도체 테마주로 묶인 서원은 하루 만에 30% 오르며 상한가를 기록했다. 같은 날 대창(25%)과 덕성(30%) 종목도 일제히 급등한 바 있다. 금감원은 단기간에 레버리지 투자가 늘고 ‘단타’ 위주로 매매가 이뤄지는 등 과열 양상이 나타나고 있다고 진단했다. 이에 테마주 ‘빚투’(빚내서 투자)가 과열되지 않도록 관리를 강화한다는 계획이다. 이 원장은 특히 테마주 투자 열기 속에서 증권사들이 공격적으로 신용융자를 확대하지 않게 관리하라고 지시했다.테마주와 관련된 리딩방 행태는 특별단속반이 집중점검하기로 했다. 이 원장은 리딩방에서 테마주와 관련된 거짓 풍문이 유포되고 있다고 언급했다. 특정 회사가 테마와 관련된 사업을 추진하는 것처럼 꾸며 주가를 띄우거나, 리딩방 운영자가 보유하고 있는 주식을 테마주라고 속여 매수를 유도하는 등 불공정거래행위에도 집중 대응할 계획이다.은행권 횡령 사고의 재발을 막기 위한 대책도 거론됐다. 최근 경남은행에서는 한 직원이 수년간 최소 562억원을 횡령·유용했으나 내부통제 시스템에서 걸러지지 않은 것으로 드러나 논란이 일었다. 이 원장은 “사고 원인 및 금융회사 내부통제 실태를 철저히 분석·점검해 미흡한 사항에 대해서는 신속하게 보완·지도하라”며 “금융회사의 자체점검 내역 중 중요 사항은 금감원 차원에서도 검증하는 체계를 마련할 필요가 있다”고 했다.
]"
2023-08-09 10:09:01,"“LK-99, 초전도체 아냐” 美 발표에도…일부 테마주 상승",https://n.news.naver.com/mnews/article/009/0005170227?sid=101,"[




 국내 연구진이 개발했다고 주장하는 상온·상압 초전도체 LK-99. [사진 출처 = 유튜브]국내 연구진이 세계 최초로 개발했다고 주장한 상온 초전도체 ‘LK-99′가 초전도체가 아니라는 미국 연구소의 발표가 나오면서 초전도체 관련주가 혼조세다.9일 오전 9시 40분 현재 서남은 전일 대비 1540원(17.44%) 급락한 7290원에 거래 중이다. 덕성은 1030원(12.26%) 내린 7370원에, 서원은 111원(5.94%) 내린 1758원에 거래되고 있다. 모비스도와 파워로직스도 각각 4.97%, 2.85% 하락 중이다.반면 LS전선아시아(10.94%), 신성델타테크(2.37%) 등은 상승세를 보이고 있다.해당 종목들은 최근 시장에서 초전도체 테마주로 엮이면서 주가가 급등했다. 초전도체란 특정한 환경에서 전기저항이 0이 되고 자기장을 밀어내는 ’마이스너 효과‘를 보이는 물질을 뜻한다.미국 메릴랜드 대학교 응집물리이론센터(CMTC)는 전날 공식 X(구 트위터) 계정을 통해 “슬프지만 우리는 이제 게임이 끝났다고 믿는다. LK-99는 초전도체가 아니다”라고 밝혔다.증권가에서는 초전도체 관련주의 급락에 대해 알고리즘 매매가 의심된다는 분석이 나왔다.고경범 유안타증권 연구원은 “전날 초전도체 관련주의 급락은 사실상 20분만에 완료됐다”며 “7거래일간 반영된 이슈인 데다 개인 투자자 분포를 감안하면 조정시간이 매우 짧은 편”이라고 말했다.이어 “짧은 시간의 거래량 폭증과 호가 하락에서 알고리즘 매매와, 주로 사용되는 DMA 채널 거래가 의심된다”고 지적했다.
]"
2023-08-08 16:17:02,"""게임 끝났다""…해외 초전도체 부정에 관련주 '우수수'",https://n.news.naver.com/mnews/article/277/0005297574?sid=101,"[
			초전도체 관련주들이 무더기로 급락했다. 미국과 중국 등 해외에서 LK-99에 대해 초전도체 특성을 가지고 있지 않다는 부정적인 의견을 제시한 것이 영향을 끼친 것으로 보인다.



[이미지출처=연합뉴스]덕성은 8일 전거래일 대비 3500원(29.41%) 하락한 8400원에 거래를 마감했다. 하한가다. 서남도 하한가를 기록했다. 3780원(29.98%) 밀린 8830원을 기록했다. 이 밖에 초전도체 관련주로 꼽히는 모비스(25.63%), 서원(24.02%), 파워로직스(16.49%), 고려제강(15.69%), 신성델타테크(-6.45%) 등이 모두 급락했다.이들 종목은 장 초반만 해도 10~20%대의 상승을 기록했다. 하지만 오후들어 미국의 메릴랜드대학 응집물질이론센터(CMTC)가 SNS을 통해 ""LK-99는 상온과 저온에서 초전도성이 확인되지 않았다""며 ""우리는 게임이 끝났다고 믿는다. LK-99는 초전도체가 아니다""라고 밝혔다. 이로 인해 이들 종목 모두 순식각에 급락했다.여기에 최근 미국을 제외한 다른 국가들에서도 초전도체에 대해 부정적인 견해를 밝히고 있다. 중국과 인도 연구진은 지난 6일과 7일 논문 사전공개 사이트인 ‘아카이브’에 LK-99과 같은 물질을 합성하는데 성공했다는 논문을 공개했다. 하지만 이들은 합성한 물질에서 초전도체로서의 특징을 발견하지 못했다고 설명했다.
]"
